Frame 1
6,271,71,380,0
128,211,137,223,0
255,295,321,535,0
214,134,257,273,0
26,221,36,237,0
4,241,9,266,0
Frame 404
166,183,206,311,1
26,237,91,344,0
204,242,274,354,0
252,295,321,535,0
214,134,256,272,0
128,211,137,223,0
4,241,9,266,0
27,221,36,238,0
Frame 405
166,183,207,312,1
27,235,90,346,0
204,241,273,352,0
214,135,257,273,0
128,210,137,223,0
251,294,321,534,0
27,222,36,238,0
4,241,9,266,0
46,217,67,244,0
228,371,285,482,0
Frame 406
166,183,207,312,1
27,235,90,345,0
204,240,271,354,0
128,210,137,224,0
252,292,321,535,0
228,370,283,483,0
214,135,257,272,0
45,217,67,244,0
4,241,9,265,0
27,222,36,238,0
Frame 407
166,182,206,313,1
27,234,90,347,0
204,240,272,355,0
128,210,138,223,0
252,291,322,536,0
45,217,67,244,0
228,370,285,482,0
214,134,257,272,0
4,241,9,265,0
Frame 408
166,183,206,314,1
27,233,91,347,0
204,238,271,356,0
214,134,257,272,0
128,210,137,223,0
45,218,67,244,0
251,291,322,536,0
228,368,284,482,0
Frame 409
167,183,207,312,1
28,235,91,346,0
204,238,269,354,0
228,370,284,483,0
128,210,137,223,0
8,271,69,379,0
45,217,67,244,0
4,241,9,265,0
214,135,257,272,0
Frame 410
167,183,207,312,1
28,234,91,346,0
204,240,271,352,0
228,370,284,483,0
128,210,137,223,0
251,292,322,535,0
45,217,67,244,0
214,136,257,273,0
Frame 411
166,183,207,313,1
27,234,90,345,0
204,239,270,354,0
128,210,137,223,0
214,136,257,273,0
228,374,285,482,0
250,292,321,535,0
45,218,67,244,0
4,241,9,265,0
7,272,70,380,0
27,222,36,238,0
Frame 412
167,184,207,309,1
27,235,90,346,0
204,240,270,352,0
229,375,285,483,0
128,210,137,223,0
214,135,256,273,0
253,292,322,536,0
45,218,66,244,0
4,241,9,265,0
27,221,36,238,0
7,272,69,380,0
Frame 413
168,184,208,311,1
27,235,90,346,0
203,241,270,351,0
253,293,322,536,0
229,374,284,483,0
4,241,9,265,0
225,153,243,264,0
128,211,137,223,0
45,218,67,243,0
7,273,70,379,0
27,222,36,238,0
Frame 414
168,184,208,310,1
27,235,90,345,0
203,240,271,353,0
254,293,322,535,0
128,211,137,223,0
8,272,69,380,0
229,376,284,482,0
4,241,9,265,0
214,135,256,272,0
27,221,36,238,0
45,217,67,244,0
Frame 415
168,183,208,311,1
27,235,89,345,0
203,239,273,353,0
253,293,322,535,0
128,210,137,223,0
214,136,255,273,0
4,241,9,265,0
228,375,285,482,0
27,221,36,237,0
Frame 416
168,183,207,310,1
27,237,90,344,0
203,240,273,354,0
252,293,321,534,0
128,210,137,223,0
3,241,9,265,0
27,221,36,238,0
225,153,242,264,0
45,217,67,244,0
Frame 417
168,183,207,310,1
27,236,90,344,0
203,240,272,353,0
253,294,322,535,0
4,241,9,265,0
215,135,256,273,0
128,210,137,223,0
27,221,36,237,0
45,218,67,244,0
229,374,285,483,0
Frame 418
168,183,207,309,1
26,236,89,344,0
202,240,273,353,0
4,241,9,264,0
27,222,36,238,0
128,210,137,223,0
229,374,285,482,0
45,217,67,244,0
253,296,321,532,0
14,224,25,244,0
Frame 419
168,183,207,309,1
26,237,90,344,0
202,240,274,353,0
253,294,321,534,0
27,222,36,238,0
4,241,9,264,0
128,210,137,223,0
45,217,67,244,0
Frame 420
169,183,207,312,1
27,235,90,343,0
202,254,276,390,0
4,241,9,265,0
252,297,322,533,0
128,210,137,223,0
230,375,285,483,0
27,221,36,237,0
45,217,67,244,0
Frame 421
169,183,207,312,1
25,235,90,343,0
203,238,272,355,0
4,241,9,265,0
253,298,321,532,0
128,210,137,223,0
229,376,285,482,0
45,218,67,244,0
27,221,36,237,0
Frame 422
169,183,208,310,1
26,236,90,343,0
202,240,272,354,0
253,298,321,531,0
128,211,138,223,0
4,241,9,265,0
27,221,36,237,0
174,222,191,271,1
Frame 423
169,183,207,310,1
26,236,90,342,0
204,241,273,355,0
255,295,321,533,0
26,221,36,237,0
128,210,137,223,0
229,375,285,481,0
4,241,9,264,0
214,137,258,271,0
174,222,191,271,1
45,218,67,244,0
9,223,32,244,0
Frame 424
169,183,208,310,1
26,235,90,343,0
203,239,273,354,0
255,292,321,535,0
7,271,70,381,0
230,375,284,481,0
128,210,138,223,0
26,221,36,237,0
45,217,67,244,0
174,222,191,271,1
4,241,9,264,0
Frame 425
169,183,208,311,1
25,234,91,343,0
203,240,271,354,0
128,211,137,223,0
255,294,321,534,0
45,217,67,244,0
27,221,36,237,0
4,241,9,265,0
174,222,191,271,1
229,374,285,482,0
Frame 426
169,184,208,309,1
26,234,90,343,0
203,240,272,354,0
27,221,36,237,0
128,211,137,223,0
214,137,257,271,0
4,240,9,264,0
230,375,285,481,0
45,217,67,244,0
14,224,25,244,0
254,295,321,533,0
6,272,70,380,0
Frame 427
170,183,208,311,1
26,234,90,343,0
203,240,270,355,0
4,241,9,264,0
128,210,137,223,0
27,221,36,237,0
174,222,191,271,1
Frame 428
169,183,208,310,1
26,235,90,345,0
203,239,271,356,0
128,210,137,223,0
4,241,9,264,0
174,222,191,271,1
26,221,36,237,0
214,137,257,271,0
45,217,67,244,0
262,300,321,442,0
Frame 429
170,183,208,310,1
26,234,90,343,0
204,238,273,356,0
128,210,137,223,0
7,270,70,381,0
26,221,36,237,0
229,375,283,481,0
4,241,9,264,0
214,137,257,272,0
254,297,321,533,0
174,222,191,271,1
Frame 430
170,183,208,311,1
26,234,90,344,0
203,238,272,355,0
6,269,70,382,0
27,221,36,237,0
255,295,321,534,0
174,222,191,271,1
45,218,67,244,0
228,375,284,482,0
4,241,9,265,0
128,210,138,223,0
214,137,257,271,0
Frame 431
171,183,208,311,1
26,235,90,344,0
204,239,272,355,0
128,210,137,223,0
45,218,66,244,0
253,295,321,535,0
27,222,36,237,0
228,375,285,482,0
4,241,9,265,0
214,137,257,271,0
Frame 432
170,183,208,311,1
25,234,90,345,0
204,238,271,355,0
27,221,36,237,0
4,241,9,265,0
128,211,137,223,0
228,375,285,483,0
252,295,321,534,0
45,218,67,244,0
Frame 433
170,184,208,311,1
26,234,90,344,0
204,238,273,355,0
6,270,70,381,0
252,296,321,534,0
128,211,137,223,0
27,221,36,237,0
214,137,257,272,0
4,241,9,266,0
45,218,67,244,0
228,374,285,482,0
Frame 434
171,183,209,310,1
26,235,90,342,0
203,238,272,356,0
7,270,69,381,0
128,210,137,223,0
252,295,321,534,0
4,241,9,266,0
26,221,36,237,0
45,218,67,244,0
Frame 435
171,182,209,310,1
25,234,91,344,0
204,240,273,355,0
128,210,137,223,0
229,374,285,482,0
252,295,321,534,0
6,272,70,379,0
27,221,36,237,0
214,137,256,272,0
4,241,9,265,0
Frame 436
170,183,208,311,1
26,234,90,344,0
204,239,271,354,0
252,295,321,534,0
6,271,69,380,0
27,221,36,237,0
128,210,138,223,0
4,241,9,265,0
Frame 437
169,182,208,311,1
25,236,90,344,0
204,237,271,354,0
254,297,321,533,0
27,221,36,237,0
4,241,9,265,0
13,223,25,244,0
128,210,138,223,0
Frame 438
169,183,208,311,1
25,235,90,343,0
204,238,270,355,0
255,296,321,533,0
26,222,36,238,0
4,241,9,265,0
225,175,243,242,0
174,222,192,271,1
Frame 439
169,181,207,311,1
25,235,89,343,0
204,238,272,355,0
255,296,321,534,0
129,210,138,223,0
26,222,36,238,0
4,242,9,265,0
13,224,25,244,0
Frame 440
169,181,207,312,1
25,236,90,345,0
204,239,271,354,0
254,294,321,535,0
128,210,137,223,0
27,222,36,238,0
45,218,67,245,0
4,241,9,265,0
Frame 441
169,182,207,311,1
25,237,89,343,0
204,237,272,355,0
255,295,321,536,0
128,210,138,223,0
27,222,36,238,0
45,218,67,245,0
4,242,9,265,0
Frame 442
168,183,207,310,1
25,237,88,343,0
204,237,271,355,0
256,297,322,535,0
27,221,36,237,0
4,242,9,265,0
128,210,138,223,0
45,218,67,245,0
Frame 443
168,183,207,312,1
25,237,88,344,0
204,238,272,355,0
26,222,36,238,0
4,241,9,265,0
254,297,322,535,0
128,210,138,223,0
45,218,67,245,0
Frame 444
168,184,207,310,1
25,238,88,344,0
204,239,271,355,0
26,222,36,238,0
4,242,9,265,0
253,298,322,532,0
128,210,138,223,0
225,174,243,243,0
Frame 445
168,183,207,309,1
25,238,89,344,0
204,238,272,355,0
262,300,322,443,0
128,211,137,223,0
26,222,36,238,0
4,241,9,265,0
45,219,66,244,0
Frame 446
167,183,207,311,1
26,236,90,346,0
204,238,271,355,0
263,300,322,444,0
128,210,137,223,0
174,221,192,272,1
1,304,63,547,0
45,219,66,245,0
4,241,9,266,0
26,222,36,239,0
Frame 447
166,183,206,312,1
25,236,90,345,0
204,237,273,357,0
228,376,284,480,0
264,300,321,441,0
45,219,67,245,0
4,241,9,265,0
27,222,36,238,0
128,210,137,223,0
1,304,64,547,0
225,175,243,243,0
Frame 448
166,183,207,310,1
26,235,90,345,0
225,268,260,373,0
229,376,285,483,0
128,210,137,223,0
205,241,212,263,0
263,298,321,440,0
26,222,36,238,0
4,241,9,265,0
45,219,66,245,0
Frame 449
166,183,206,312,1
27,234,90,346,0
226,267,260,372,0
229,376,285,482,0
263,298,321,440,0
128,211,137,223,0
205,242,212,264,0
45,219,66,245,0
26,222,35,238,0
Frame 450
166,182,206,313,1
26,234,90,345,0
204,238,271,355,0
228,374,284,482,0
263,298,321,440,0
205,243,211,264,0
45,219,66,246,0
4,241,9,265,0
128,211,137,223,0
26,222,35,238,0
Frame 451
166,183,206,312,1
26,234,89,346,0
205,237,271,356,0
264,298,321,441,0
205,243,212,264,0
4,241,9,265,0
26,222,36,238,0
128,211,138,223,0
Frame 452
166,184,206,312,1
27,234,90,346,0
204,238,270,354,0
264,300,321,439,0
205,243,212,265,0
26,221,36,237,0
128,211,137,224,0
4,242,9,265,0
Frame 453
166,183,206,312,1
27,234,90,345,0
204,237,269,354,0
205,243,212,265,0
264,300,321,442,0
26,221,36,237,0
128,211,137,223,0
Frame 454
166,183,206,311,1
26,235,89,346,0
225,266,260,373,0
265,300,321,441,0
214,134,256,274,0
205,243,211,265,0
0,305,63,546,0
128,211,137,223,0
27,220,36,237,0
45,219,66,244,0
Frame 455
166,184,206,311,1
27,235,89,346,0
225,267,261,372,0
265,301,321,442,0
128,211,137,224,0
205,243,211,265,0
45,218,66,244,0
Frame 456
165,184,206,312,1
27,236,89,345,0
225,267,261,371,0
265,299,321,441,0
128,211,137,223,0
45,218,67,245,0
205,243,212,264,0
229,373,285,482,0
Frame 457
165,184,206,312,1
27,235,90,346,0
225,268,261,372,0
205,242,212,264,0
128,210,137,223,0
45,218,67,244,0
Frame 458
165,183,206,312,1
27,235,90,347,0
204,234,270,355,0
205,243,211,265,0
45,218,67,244,0
128,210,137,223,0
Frame 459
165,183,206,311,1
27,237,90,345,0
225,267,261,372,0
205,243,212,265,0
45,218,67,245,0
128,211,137,223,0
27,220,36,237,0
Frame 460
166,183,206,310,1
28,237,90,345,0
225,268,261,371,0
225,178,242,244,0
0,307,63,545,0
205,243,212,265,0
254,303,322,534,0
4,242,9,265,0
26,220,36,237,0
128,211,137,223,0
45,218,67,245,0
Frame 461
166,183,207,311,1
27,238,90,344,0
225,180,242,243,0
225,270,261,370,0
0,307,63,544,0
53,210,61,225,0
128,210,137,224,0
263,301,321,438,0
45,218,67,245,0
27,220,36,237,0
4,242,9,265,0
205,244,212,265,0
Frame 462
166,181,207,313,1
27,237,90,343,0
225,268,261,371,0
254,301,323,531,0
128,210,137,223,0
45,218,67,244,0
7,277,71,375,0
205,243,212,265,0
27,220,36,237,0
Frame 463
166,180,207,315,1
28,238,90,343,0
225,268,261,372,0
255,301,323,532,0
205,243,211,265,0
27,221,36,237,0
128,210,138,223,0
Frame 464
166,181,207,313,1
28,236,90,344,0
225,267,261,371,0
265,302,321,437,0
229,372,283,483,0
27,220,36,237,0
45,219,67,245,0
Frame 465
166,181,207,315,1
27,235,90,345,0
204,234,269,356,0
27,220,36,237,0
229,371,284,483,0
263,301,321,438,0
128,210,137,223,0
45,219,67,245,0
4,242,9,266,0
53,210,61,226,0
Frame 466
166,182,207,314,1
27,235,90,345,0
203,254,276,390,0
228,371,284,483,0
128,211,137,223,0
27,221,36,237,0
264,302,321,437,0
4,242,9,266,0
205,243,212,264,0
Frame 467
167,182,207,315,1
27,236,90,344,0
202,253,277,391,0
128,211,137,223,0
27,221,36,238,0
256,300,323,533,0
45,218,67,246,0
Frame 468
166,182,207,314,1
27,235,90,343,0
203,255,276,390,0
255,300,323,532,0
128,210,137,223,0
27,221,36,237,0
4,241,9,265,0
45,218,67,246,0
229,372,286,482,0
Frame 469
166,182,207,312,1
27,235,90,345,0
203,255,276,391,0
128,210,137,223,0
256,299,322,532,0
27,221,36,238,0
45,218,67,245,0
4,242,9,266,0
7,273,70,378,0
205,243,212,264,0
Frame 470
166,182,207,312,1
26,235,90,345,0
225,270,261,371,0
255,297,322,533,0
26,221,36,237,0
205,244,212,264,0
45,218,67,246,0
4,241,9,266,0
7,276,71,375,0
128,210,137,223,0
Frame 471
166,183,207,312,1
27,235,91,343,0
202,257,276,390,0
254,300,322,532,0
26,221,36,237,0
45,218,67,246,0
7,275,70,376,0
128,210,137,223,0
4,242,9,266,0
222,182,243,273,0
Frame 472
166,183,206,312,1
27,237,91,343,0
202,257,276,389,0
223,182,244,273,0
254,299,322,533,0
27,221,36,237,0
205,243,211,264,0
45,218,67,245,0
4,241,9,265,0
128,210,138,223,0
Frame 473
166,183,206,311,1
27,236,91,343,0
202,255,276,390,0
254,298,322,535,0
229,171,247,255,0
45,218,67,245,0
7,274,71,378,0
26,222,36,237,0
128,210,137,223,0
4,242,9,265,0
Frame 474
166,183,207,313,1
27,236,90,343,0
201,257,277,388,0
229,171,248,256,0
7,273,70,379,0
26,221,36,237,0
253,298,322,534,0
45,219,67,245,0
4,241,9,265,0
Frame 475
166,183,206,312,1
27,236,90,344,0
204,231,270,358,0
253,298,322,535,0
223,180,244,274,0
208,166,259,297,0
45,218,67,245,0
27,222,36,238,0
4,241,9,267,0
128,210,138,223,0
Frame 476
166,185,206,311,1
27,236,90,343,0
204,230,270,358,0
254,302,322,534,0
27,221,36,238,0
128,210,137,223,0
45,218,67,245,0
Frame 477
166,187,207,308,1
26,237,90,343,0
203,231,270,357,0
205,243,212,264,0
129,210,138,223,0
27,221,36,238,0
253,301,322,533,0
4,241,9,266,0
45,218,67,245,0
Frame 478
165,186,206,308,1
27,235,90,343,0
225,268,261,370,0
229,371,285,483,0
228,179,250,277,0
4,241,9,266,0
27,222,36,238,0
30,279,59,359,0
128,210,138,223,0
256,300,323,534,0
Frame 479
166,187,207,307,1
27,235,90,343,0
226,268,260,370,0
4,241,9,266,0
128,210,138,223,0
26,222,36,238,0
229,369,285,482,0
Frame 480
166,186,207,309,1
27,236,90,343,0
225,269,261,370,0
4,241,9,266,0
26,222,36,238,0
128,210,137,223,0
256,300,323,536,0
45,218,67,245,0
Frame 481
165,185,206,309,1
27,234,90,343,0
225,267,261,371,0
8,270,70,381,0
256,298,322,533,0
205,243,212,264,0
4,241,9,266,0
27,222,36,239,0
45,218,67,245,0
Frame 482
166,187,207,305,1
28,232,90,344,0
7,271,70,381,0
225,269,261,370,0
231,183,252,276,0
4,241,9,266,0
27,222,36,239,0
128,210,138,223,0
45,218,67,244,0
Frame 483
166,186,208,305,1
28,233,90,345,0
8,273,71,379,0
202,255,275,390,0
128,210,137,223,0
204,243,211,264,0
27,222,36,238,0
4,241,9,266,0
Frame 484
165,186,207,303,1
28,234,90,343,0
202,253,275,390,0
8,274,70,378,0
128,210,138,222,0
257,297,323,536,0
4,241,9,266,0
232,184,253,276,0
27,222,36,238,0
Frame 485
166,185,206,303,1
28,234,90,345,0
202,229,275,355,0
128,210,138,223,0
257,298,323,536,0
4,241,9,266,0
27,222,36,238,0
Frame 486
165,186,206,306,1
27,234,90,344,0
225,267,260,372,0
128,210,138,223,0
8,272,71,379,0
234,186,255,276,0
4,241,9,266,0
255,297,322,534,0
27,222,36,238,0
45,218,67,245,0
Frame 487
165,186,207,306,1
235,187,255,280,0
27,233,90,344,0
211,177,268,301,0
128,210,138,222,0
8,273,70,379,0
231,262,290,394,0
256,298,322,535,0
4,241,9,267,0
27,222,36,238,0
45,218,67,244,0
Frame 488
165,185,205,304,1
27,234,90,343,0
234,183,254,281,0
128,210,137,223,0
202,255,274,387,0
255,300,322,535,0
8,272,71,378,0
202,243,210,264,0
211,178,270,299,0
4,241,9,266,0
Frame 489
165,185,206,304,1
27,235,89,344,0
128,210,137,223,0
235,184,254,280,0
202,257,273,389,0
255,303,322,532,0
202,243,210,263,0
4,241,9,266,0
Frame 490
165,187,207,303,1
27,235,90,344,0
128,210,138,223,0
225,266,260,372,0
234,185,255,279,0
202,243,210,264,0
255,303,323,533,0
Frame 491
164,187,207,303,1
27,235,90,344,0
128,210,138,223,0
234,184,255,277,0
45,218,67,245,0
4,241,9,266,0
224,268,261,372,0
256,301,322,532,0
202,234,286,422,0
Frame 492
164,187,206,303,1
27,234,90,345,0
234,184,255,278,0
128,210,138,223,0
4,241,9,266,0
210,177,271,297,0
256,299,323,534,0
45,218,67,244,0
201,236,286,420,0
Frame 493
164,185,204,304,1
27,234,90,346,0
128,210,138,223,0
234,187,256,272,0
257,300,322,534,0
200,238,287,420,0
4,242,9,266,0
Frame 494
162,189,205,303,1
29,234,90,346,0
128,210,138,222,0
257,299,322,535,0
234,187,256,274,0
8,273,69,380,0
199,237,288,421,0
27,222,36,239,0
Frame 495
162,189,205,303,1
28,233,90,345,0
128,210,137,223,0
198,228,277,358,0
7,274,70,379,0
202,242,210,264,0
256,302,322,534,0
239,188,263,275,0
27,223,36,239,0
Frame 496
160,192,204,304,1
27,234,90,347,0
128,210,137,223,0
201,241,210,264,0
8,273,69,380,0
197,228,277,358,0
256,301,322,534,0
239,188,263,275,0
229,373,283,481,0
Frame 497
158,192,203,307,1
27,235,89,347,0
201,242,209,265,0
128,210,137,223,0
257,300,322,533,0
228,373,283,481,0
198,228,278,358,0
4,241,9,265,0
45,218,67,244,0
Frame 498
158,194,202,305,1
28,234,89,348,0
201,241,210,264,0
229,375,284,481,0
128,210,138,223,0
256,301,322,532,0
197,228,278,357,0
240,187,262,278,0
Frame 499
158,194,202,304,1
28,234,90,347,0
7,272,69,381,0
256,303,322,534,0
199,228,277,358,0
228,373,283,481,0
201,241,210,264,0
128,210,138,223,0
27,222,36,239,0
Frame 500
158,194,202,305,1
28,235,90,348,0
198,226,279,360,0
228,372,283,481,0
128,211,138,223,0
254,304,322,534,0
27,223,36,240,0
Frame 501
157,192,202,303,1
27,236,90,348,0
199,207,283,375,0
253,304,322,534,0
128,211,137,223,0
228,372,283,481,0
27,222,36,239,0
Frame 502
157,189,200,308,1
27,234,89,347,0
198,225,276,361,0
255,306,322,534,0
201,241,210,265,0
27,222,36,238,0
Frame 503
156,189,199,309,1
27,237,89,348,0
229,373,282,481,0
256,305,323,534,0
200,241,209,264,0
27,222,36,238,0
198,200,282,375,0
4,240,9,264,0
45,218,67,244,0
31,278,58,360,0
Frame 504
155,191,198,309,1
27,235,89,346,0
256,303,323,534,0
197,229,275,354,0
27,222,36,238,0
229,372,282,483,0
30,277,57,361,0
Frame 505
155,193,198,304,1
28,234,90,348,0
200,250,274,389,0
256,305,323,534,0
229,373,283,481,0
27,222,36,238,0
Frame 506
162,210,181,296,1
27,235,90,347,0
256,304,323,535,0
199,225,275,359,0
229,372,284,482,0
27,222,36,238,0
Frame 507
163,209,181,297,1
27,235,90,347,0
200,246,273,392,0
256,303,322,535,0
229,371,283,482,0
Frame 508
162,208,180,297,1
27,236,89,347,0
201,229,271,354,0
255,303,323,534,0
27,222,36,238,0
Frame 509
162,211,180,297,1
150,191,192,310,1
27,236,89,346,0
255,304,322,535,0
27,222,36,238,0
202,239,285,422,0
Frame 510
162,212,180,297,1
27,235,88,346,0
254,302,322,535,0
27,222,36,239,0
Frame 511
162,209,179,298,1
28,237,89,346,0
202,232,286,423,0
255,303,323,534,0
27,222,36,238,0
Frame 512
161,208,180,297,1
28,237,88,348,0
27,222,36,238,0
255,303,322,535,0
45,218,67,244,0
229,371,285,482,0
Frame 513
160,211,178,295,1
149,189,190,315,1
28,237,88,346,0
27,222,36,238,0
254,302,322,536,0
202,233,285,422,0
45,218,67,244,0
Frame 514
159,210,179,295,1
28,235,87,345,0
199,250,274,390,0
254,302,322,534,0
27,222,36,238,0
7,271,69,379,0
Frame 515
140,194,191,307,1
156,214,178,293,1
28,234,88,346,0
200,250,273,391,0
256,305,322,533,0
7,273,70,378,0
27,222,36,239,0
Frame 516
138,195,186,309,1
154,216,175,291,1
27,236,88,346,0
199,250,274,392,0
255,304,322,535,0
4,241,9,264,0
26,222,36,239,0
Frame 517
136,195,187,311,1
27,237,88,347,0
256,308,322,534,0
4,241,9,264,0
199,253,273,391,0
Frame 518
135,196,187,310,1
28,235,88,348,0
199,251,274,390,0
264,304,321,440,0
Frame 519
136,193,187,312,1
28,235,88,347,0
199,252,274,390,0
256,306,322,532,0
27,222,36,239,0
4,241,9,264,0
Frame 520
135,197,186,312,1
28,234,88,347,0
199,250,274,390,0
7,273,69,377,0
27,222,36,239,0
256,304,321,532,0
4,241,9,264,0
Frame 521
135,196,184,314,1
28,234,88,346,0
200,251,274,392,0
257,305,322,532,0
27,222,36,239,0
6,274,69,377,0
4,241,9,264,0
Frame 522
133,196,184,313,1
28,233,88,348,0
199,255,274,389,0
255,304,322,531,0
Frame 523
132,195,184,312,1
27,232,90,349,0
199,254,275,390,0
256,304,322,531,0
177,241,206,267,0
Frame 524
130,195,181,313,1
28,233,89,347,0
253,301,322,533,0
199,254,276,390,0
7,272,69,380,0
4,241,9,264,0
177,241,206,268,0
Frame 525
130,195,178,312,1
29,233,89,346,0
199,254,277,392,0
253,303,322,532,0
6,274,69,379,0
Frame 526
129,195,178,313,1
29,233,89,348,0
199,253,275,393,0
253,302,322,533,0
6,274,68,379,0
Frame 527
130,196,178,312,1
29,234,89,348,0
255,300,322,532,0
6,273,69,379,0
200,254,273,393,0
Frame 528
129,198,177,311,1
30,234,88,348,0
255,300,322,532,0
199,256,274,391,0
27,222,36,238,0
Frame 529
136,213,156,301,1
30,232,89,349,0
253,298,322,533,0
250,189,267,234,0
7,270,69,381,0
199,258,273,393,0
Frame 530
121,195,170,314,1
28,234,88,348,0
250,189,267,234,0
252,299,322,531,0
Frame 531
123,193,169,315,1
29,235,89,347,0
252,298,322,534,0
7,271,69,381,0
251,190,267,233,0
Frame 532
122,195,169,309,1
28,238,88,347,0
251,189,266,233,0
215,261,309,492,0
Frame 533
120,194,168,306,1
29,235,89,347,0
7,271,69,381,0
251,301,321,532,0
Frame 534
122,194,167,310,1
28,235,88,348,0
215,262,310,492,0
27,221,36,237,0
Frame 535
121,192,166,310,1
28,234,88,347,0
7,271,69,381,0
4,241,10,264,0
216,265,309,489,0
Frame 536
122,190,165,315,1
28,233,88,348,0
253,301,322,532,0
Frame 537
120,190,162,318,1
28,235,88,348,0
Frame 538
120,187,160,321,1
29,234,87,349,0
130,223,151,287,1
215,268,308,489,0
Frame 539
120,190,161,321,1
130,225,151,288,1
29,235,87,349,0
254,301,322,531,0
Frame 540
118,189,160,319,1
130,226,150,288,1
29,234,89,350,0
256,301,322,533,0
Frame 541
118,191,160,319,1
130,227,149,288,1
29,235,89,350,0
256,299,322,534,0
Frame 542
129,227,149,288,1
118,193,159,319,1
29,233,88,349,0
255,301,322,532,0
Frame 543
117,193,159,319,1
29,233,89,349,0
129,228,149,286,1
255,299,322,533,0
Frame 544
116,193,159,316,1
28,233,89,348,0
129,228,148,285,1
256,303,322,532,0
Frame 545
116,191,158,319,1
29,234,88,349,0
129,228,148,285,1
257,301,322,532,0
200,264,270,388,0
Frame 546
114,193,159,321,1
29,232,89,349,0
199,263,271,386,0
229,372,285,481,0
Frame 547
28,230,90,349,0
114,194,160,318,1
201,263,272,387,0
254,309,322,531,0
Frame 548
115,193,162,319,1
29,230,89,349,0
254,309,322,531,0
199,266,272,385,0
Frame 549
30,229,89,349,0
115,192,162,322,1
253,305,322,532,0
199,261,273,388,0
Frame 550
30,228,89,351,0
116,192,162,323,1
255,303,323,531,0
231,271,294,394,0
Frame 551
30,228,90,350,0
118,190,163,327,1
255,301,322,533,0
200,260,273,390,0
Frame 552
30,228,90,353,0
118,192,163,325,1
254,300,322,534,0
200,259,273,390,0
Frame 553
28,229,90,351,0
121,195,162,342,1
200,255,271,392,0
253,304,322,534,0
4,240,9,265,0
26,221,35,237,0
Frame 554
121,195,162,342,1
28,228,89,351,0
199,255,272,390,0
254,301,321,534,0
26,222,36,237,0
Frame 555
132,211,150,324,1
29,227,88,350,0
199,258,274,389,0
255,300,322,534,0
Frame 556
133,213,151,322,1
28,228,88,351,0
256,295,323,535,0
199,258,274,390,0
Frame 557
132,214,150,321,1
28,227,88,351,0
231,266,293,396,0
256,297,323,535,0
26,222,36,237,0
4,241,9,265,0
Frame 558
132,214,150,321,1
28,227,88,350,0
231,268,294,395,0
255,298,322,535,0
Frame 559
132,213,150,322,1
27,228,87,349,0
199,261,273,388,0
255,300,322,534,0
103,246,113,265,0
113,247,120,270,0
228,373,288,482,0
Frame 560
130,213,150,321,1
28,228,88,350,0
199,257,273,391,0
103,246,113,265,0
253,302,322,532,0
4,240,9,265,0
Frame 561
130,216,149,318,1
28,229,88,349,0
200,255,273,392,0
251,304,322,533,0
26,222,35,237,0
4,240,9,265,0
Frame 562
129,218,148,317,1
27,228,89,349,0
200,255,273,394,0
253,304,322,532,0
26,222,35,238,0
Frame 563
116,196,159,341,1
26,231,90,350,0
199,254,274,392,0
86,237,93,266,0
250,305,321,531,0
26,222,35,238,0
Frame 564
114,195,158,342,1
26,230,90,351,0
199,255,274,392,0
87,237,93,266,0
252,304,321,532,0
Frame 565
113,193,155,344,1
27,228,90,350,0
252,304,321,532,0
199,255,274,393,0
103,247,111,267,0
Frame 566
124,215,144,321,1
27,226,90,352,0
252,304,322,532,0
102,247,111,266,0
Frame 567
122,214,143,322,1
26,228,90,351,0
252,306,322,531,0
26,222,35,238,0
Frame 568
123,215,144,324,1
27,228,89,350,0
253,307,322,532,0
102,247,110,267,0
199,259,272,392,0
26,221,35,238,0
Frame 569
124,217,143,324,1
27,228,87,351,0
253,304,322,531,0
102,247,110,267,0
26,221,35,238,0
199,258,273,391,0
Frame 570
123,216,142,324,1
27,229,89,351,0
252,304,322,532,0
199,259,274,392,0
27,221,36,238,0
102,247,110,266,0
Frame 571
123,219,142,324,1
28,230,87,350,0
102,246,109,265,0
199,259,274,391,0
253,307,322,533,0
26,221,35,238,0
Frame 572
121,219,141,322,1
27,231,88,351,0
199,262,273,391,0
253,306,321,532,0
102,247,109,265,0
26,222,35,238,0
Frame 573
110,191,150,348,1
27,231,87,349,0
253,303,321,534,0
229,267,294,400,0
102,246,109,265,0
152,241,159,267,0
27,222,36,238,0
Frame 574
119,218,140,327,1
27,232,88,349,0
102,245,109,264,0
253,305,322,533,0
198,260,274,390,0
152,242,159,267,0
27,222,36,238,0
87,237,94,265,0
Frame 575
118,218,139,325,1
26,232,88,349,0
252,300,322,534,0
198,259,275,392,0
27,222,36,238,0
46,216,67,244,0
Frame 576
118,219,138,327,1
26,232,88,351,0
198,261,276,391,0
27,221,36,237,0
252,301,322,532,0
45,216,68,244,0
Frame 577
118,223,138,328,1
27,232,88,350,0
199,260,276,393,0
27,222,36,238,0
252,299,321,533,0
45,217,68,244,0
Frame 578
117,222,137,330,1
27,231,89,349,0
27,222,36,238,0
253,300,322,534,0
199,261,275,391,0
Frame 579
117,219,137,333,1
27,232,88,349,0
199,261,274,392,0
27,222,36,238,0
253,298,322,533,0
Frame 580
118,214,137,333,1
26,232,89,348,0
